"","2218DP100","2218DP234","2218DP286","2218DP103","2218DP093","2226DP070","2226DP052","2226DP025","2226DP103","2226DP088","2226DP215","2218DP148","2226DP092","2226DP059","2218DP112","2226DP005","2226DP137","2226DP069","2226DP360","2226DP082","2226DP046","2226DP183","2226DP033","2226DP212","2226DP176","2226DP072","2218DP084","2218DP263","2226DP185","2226DP172","2226DP051","2226DP170","2226DP307","2218DP114","2218DP088","2218DP026","2218DP002","2218DP190","2218DP198","2218DP109","2218DP281","2218DP282","2218DP217","2218DP202","2218DP102","2218DP312","2218DP086","2218DP073","2218DP152"
"Solyc10g086040.2.1",16.6096,34.8623,34.6039,20.0089,14.3571,22.5872,17.842,15.0542,18.7938,20.3379,18.744,26.3549,24.6855,14.2799,30.5376,16.2183,28.7301,13.3875,22.3214,18.0146,21.2417,20.0499,25.7464,25.031,25.2293,27.9687,14.1307,25.5383,39.8335,49.8819,41.017,24.874,36.9317,32.3269,31.4928,14.3657,61.1082,63.574,71.2204,32.6726,33.6963,43.5888,41.8633,40.6027,36.0329,80.7668,45.0731,51.0932,20.9841
"Solyc10g086060.2.1",20.3189,21.2707,26.9626,35.5841,31.6608,18.2536,19.0971,20.3625,20.7791,23.4657,12.572,25.0737,24.1877,24.0752,20.0531,26.7912,23.0595,18.7713,21.2666,23.1044,21.1859,27.8949,26.4154,26.6353,40.5886,43.1674,21.8772,24.3422,47.7984,52.0695,52.0651,56.387,59.4503,19.7716,20.1981,26.0007,22.4224,18.1446,18.5534,30.7367,26.6803,26.8283,29.7025,26.5754,25.0763,17.5197,29.6575,31.5803,30.3547
"Solyc10g086150.2.1",152.89,353.441,433.682,66.3157,62.3484,211.068,197.235,233.786,203.068,186.095,173.245,268.967,127.666,162.125,276.677,158.357,290.803,153.415,419.421,144.336,188.841,88.7779,123.107,158.678,69.3546,78.0813,155.057,253.903,92.224,95.676,84.4819,109.775,143.602,419.71,322.688,176.661,292.536,307.868,333.056,393.156,357.702,318.875,381.64,304.994,334.144,224.786,693.178,575.923,210.735
"Solyc10g086170.1.1",51.6837,46.8785,41.9627,50.6945,49.2456,50.122,46.9243,42.3817,48.1618,51.5102,37.7358,46.1741,54.2431,43.9202,40.7886,42.3385,39.813,49.6784,40.4591,47.4612,47.1088,49.9624,53.2472,47.3477,45.481,51.4015,49.6708,42.3399,36.1866,34.3201,32.2375,38.1292,24.7057,32.3818,39.775,45.7879,19.6761,21.2414,19.8932,34.4778,33.0336,33.0495,25.851,20.3984,36.6819,25.0886,33.5181,28.981,42.9741
"Solyc10g086180.2.1",57.3892,33.7613,190.517,15.5562,14.9779,19.6312,29.1413,33.1685,26.2993,24.4217,15.8437,13.3339,23.1945,46.9015,13.197,36.0534,64.9269,27.9327,38.7887,26.1238,37.4916,29.8865,31.9979,25.156,36.6069,28.8624,28.1502,17.2209,49.3665,42.6723,41.5719,36.1466,38.0966,16.1802,22.5203,45.6162,24.165,11.4873,15.7151,77.5613,121.444,87.8517,85.8081,35.6811,76.6882,35.468,123.096,115.896,15.1318
"Solyc10g086190.3.1",119.511,121.305,115.066,74.0034,78.7128,89.8401,95.4414,101.11,112.746,106.412,73.894,55.1443,94.0485,101.993,48.6566,101.954,114.177,102.514,117.281,85.5888,96.2062,94.5653,88.0575,89.3313,127.448,104.307,98.4932,55.5129,212.75,147.708,174.1,124.554,119.1,44.4217,57.4572,100.029,59.8875,48.5096,43.9526,84.7483,83.3432,80.6734,84.1256,48.8004,96.6263,64.5377,184.676,190.123,99.822
"Solyc10g086220.2.1",70.0427,88.96,92.5067,107.512,98.107,58.613,71.373,74.7342,83.164,80.1272,53.4491,84.6347,80.9283,72.2987,91.8873,82.5357,57.8828,69.5122,57.3737,67.3635,65.699,80.2909,73.6082,78.1101,91.4683,105.266,70.3566,92.744,132.057,122.187,104.743,103.258,104.274,89.1882,91.0552,69.6295,87.3622,88.4259,62.8883,93.9593,84.5893,93.4192,92.0681,89.1735,98.9491,78.4444,68.0413,106.037,102.353
"Solyc10g086240.2.1",15.3368,33.7942,53.2942,60.2234,54.8122,15.2569,13.5127,20.2179,23.8743,18.4177,15.2826,72.3709,29.3814,22.4971,73.2856,30.0924,22.0936,21.1961,19.3016,25.9827,21.7883,33.5323,37.7036,34.1975,61.196,73.9921,12.828,65.3517,94.7908,90.8368,78.5456,84.1158,78.882,84.2046,104.488,18.4902,105.57,87.9257,78.7681,64.4112,50.62,87.0511,73.8943,94.1106,60.5773,71.0119,27.3527,48.5549,60.355
"Solyc10g086250.2.1",3.69689,12.7197,23.5027,26.4201,24.057,3.83337,4.87766,6.21499,4.82212,5.42312,3.88911,17.2808,13.1576,9.01402,23.86,13.4148,12.6428,7.58987,6.66675,10.3226,9.21939,17.903,18.0768,9.5508,40.659,51.6458,3.60382,30.2325,78.4298,83.6506,53.2636,46.5053,49.712,35.0166,45.2829,11.724,68.3969,67.347,73.137,51.9554,52.162,93.434,62.4347,55.6566,61.0452,72.8805,23.9229,22.6213,33.177
"Solyc10g086280.2.1",1.58949,19.2034,26.0491,30.0427,24.1557,4.83396,3.97752,5.23973,3.58452,3.41168,2.32302,10.2897,4.71147,5.42746,28.4791,5.27676,7.94,3.87418,6.73691,6.45976,7.12207,5.30058,6.08497,5.2613,12.4836,24.5246,2.73014,10.4606,41.9786,37.3262,23.9937,52.6073,34.5458,62.7459,49.4555,2.64744,157.837,67.3825,129.975,50.8242,26.2037,31.5904,69.0725,179.583,22.9433,82.3697,18.683,29.6515,27.8313
"Solyc10g086330.2.1",104.263,119.266,133.206,69.1631,56.0312,120.218,120.444,104.28,127.078,117.852,120.39,60.7325,82.741,98.6902,72.326,112.352,124.316,93.061,149.814,88.8625,107.998,76.9719,86.4826,96.7679,79.7713,86.278,98.3881,64.5474,152.62,137.241,124.963,65.1499,137.122,74.2953,77.4486,108.373,96.302,79.2029,83.8939,118.08,93.308,96.7343,114.917,97.8594,105.011,128.754,249.219,233.299,102.191
"Solyc10g086350.2.1",18.9471,21.7329,31.0948,38.106,28.2755,16.1784,20.3632,21.8099,19.8887,21.4553,16.6298,23.8272,23.3403,26.6104,34.2873,31.2943,15.8954,20.9676,16.5457,20.4788,21.4485,21.3337,21.2655,19.1056,39.8357,42.352,17.7806,29.3804,67.1247,68.9944,59.9648,50.5767,76.9606,47.4773,34.0973,21.2095,70.053,56.9546,61.7431,35.3071,33.3793,36.5472,46.1205,56.8092,37.3559,74.6877,26.3106,32.9338,30.7793
"Solyc10g086360.2.1",18.1998,32.3315,37.835,31.5691,33.1131,17.699,18.337,14.333,21.5443,20.4071,15.0194,46.8839,18.0423,17.7931,59.1572,23.2415,23.2571,19.9248,19.9324,18.621,16.4782,24.706,22.9628,22.0267,30.0254,35.0383,14.9941,48.599,42.6358,43.1538,44.1393,50.0647,47.7068,69.4487,60.2008,14.7588,83.0162,67.892,78.4449,45.2297,49.9532,43.8002,60.1724,65.5329,50.1692,41.5063,30.6612,34.6255,35.4685
"Solyc10g086400.2.1",40.6046,57.8089,63.0357,77.8165,67.8417,30.3476,32.7791,33.5366,26.7939,35.929,30.989,35.7925,39.6837,37.2398,43.8502,37.8095,38.2473,44.0513,38.5518,46.2448,38.015,48.6161,47.7541,48.2044,70.1904,73.8339,38.2876,46.0768,85.7056,86.4521,76.0194,93.2614,102.481,47.7769,46.6565,40.1468,41.901,51.3579,57.5151,67.1152,65.5036,62.5933,80.0249,73.4392,62.5766,74.12,52.7063,55.3632,67.7944
"Solyc10g086410.3.1",19.3082,33.5421,31.2974,21.0861,23.2658,36.9092,30.7637,9.59489,24.5043,25.122,16.0918,36.9934,25.9673,20.5224,42.8153,12.39,25.3803,29.3131,18.0473,17.5107,15.3146,22.599,19.9211,19.946,35.843,25.1034,20.4648,23.2887,74.906,47.6343,48.8803,28.2488,30.9993,83.3926,31.1512,13.9083,64.0652,120.71,97.8863,46.6669,37.0405,34.2567,60.7905,115.321,30.1155,54.2946,39.0656,38.5538,24.606
"Solyc10g086420.1.1",23.965,23.2628,28.0149,37.2451,39.3786,15.2473,16.657,16.6056,20.0653,17.9222,10.71,27.4539,22.3647,20.1567,31.1807,20.5419,19.3783,19.1731,17.6151,21.9127,15.1201,22.7669,24.9227,20.8912,35.6404,42.3448,17.8259,32.8419,54.3997,48.6522,45.7479,53.8189,54.2431,37.9462,34.4995,15.7318,35.0659,35.0344,33.903,39.0536,39.2081,42.1181,34.7452,37.2185,39.9646,20.3165,29.8591,26.9826,32.3692
"Solyc10g086500.1.1",12.5268,10.7446,68.1863,9.80931,11.4763,5.0183,9.06603,11.5873,9.6602,11.0314,11.9122,15.0883,17.6094,19.9491,18.5881,25.5072,35.7768,12.8537,15.5147,18.6645,22.9115,32.7937,39.9057,27.643,57.5482,46.4075,4.37233,26.3754,43.6098,47.5525,53.0155,48.8065,50.1599,15.0859,27.6177,13.408,15.7336,9.20897,6.14722,30.7597,47.2303,40.559,25.3905,12.1358,33.6428,23.4986,31.7773,22.1232,9.51364
"Solyc10g086510.2.1",89.2212,114.625,92.3382,56.8229,51.4624,80.2198,76.6204,90.6232,81.1849,87.0042,75.8437,64.6658,94.6526,66.906,92.5191,73.693,89.2283,82.3846,111.298,50.5844,85.7082,54.7261,56.6578,73.1431,75.9017,80.9811,122.743,64.1669,152.201,168.611,115.062,119.551,125.024,108.697,111.515,88.5563,188.349,142.734,212.865,125.728,121.467,103.621,143.291,141.702,91.6192,217.65,206.93,131.401,71.7738
"Solyc10g086560.3.1",24.2213,36.8083,42.2243,44.3745,46.5224,27.1623,28.4392,20.6111,29.8,31.3621,27.6713,33.8246,25.5738,31.9095,47.1169,30.0363,25.9553,27.3459,22.9542,31.4984,23.9371,30.818,31.159,38.639,42.4261,40.4613,34.768,50.1306,50.101,63.1195,53.6899,48.6012,57.3649,48.1212,39.6348,23.0929,48.9084,39.6993,53.7758,26.4393,26.5157,32.3112,23.9313,23.9074,32.3856,38.4534,31.5031,28.6081,42.5507
"Solyc10g086570.3.1",533.502,423.814,202.734,329.253,276.723,612.68,498.263,363.654,486.109,460.509,565.497,251.495,414.258,466.933,257.417,341.395,323.572,449.229,321.1,382.257,420.587,265.821,248.287,399.534,171.454,98.4087,546.659,310.648,60.4253,55.0184,81.6736,53.7999,61.6495,143.814,120.912,467.07,65.917,47.3556,29.2767,82.6591,95.7415,80.3009,81.9528,60.7426,123.241,49.3439,129.543,191.414,206.131
"Solyc10g086580.2.1",10741.6,8115.86,6776.5,6255.4,6410.54,11290.8,11056,11041.8,10697.5,10870,7974.76,5717.95,9930.59,10515.2,4522.88,9440.94,7834.85,10327.6,9067.79,8287.72,8899.69,6974.58,7222.38,7217.27,3774.79,3405.05,10033.9,4730.62,1835.23,1739.53,1992.17,2596.37,1939.29,3838.62,4247.19,10195.6,1893.73,1768.42,1671.24,2581.84,2606.53,2807.61,1858.26,1543.23,3159.51,1280.04,5801.07,4695.3,8025.74
"Solyc10g086660.2.1",24.1219,44.9015,36.5195,34.7087,39.5518,33.3012,30.4691,29.2294,28.0081,29.0488,14.6647,43.6043,28.8994,25.7951,36.2126,24.0167,37.8921,29.3893,34.4713,35.2538,33.5183,35.6782,31.6449,30.4334,26.4562,35.3105,24.581,36.1312,22.0939,22.9605,23.7948,32.7129,27.0915,35.7891,45.2698,24.398,25.0245,23.1629,34.1295,47.4286,50.8105,42.8594,43.6544,40.5229,45.8126,15.2552,38.6831,39.9043,41.728
"Solyc10g086710.3.1",6.55076,2.34732,2.14028,4.0271,2.53598,5.76696,2.22819,2.06646,4.88728,4.79851,4.46125,3.03104,3.59364,4.78155,5.82056,7.64753,2.14648,3.43958,2.92262,1.79412,0.903904,1.2045,1.60331,2.53607,5.8119,4.2978,3.38235,3.82149,7.11208,6.06468,7.97901,3.48672,6.41454,6.07564,9.0132,5.70553,27.1991,11.9854,10.5833,4.94339,8.52581,7.79744,8.64043,31.5766,4.68866,59.9285,4.00463,7.99158,4.00284
"Solyc10g086730.2.1",141.652,173.629,150.037,103.944,110.168,166.661,177.047,155.987,150.144,161.491,117.082,132.994,148.873,156.08,133.689,133.328,156.498,159.254,152.951,136.806,143.644,126.777,126.202,113.461,89.7688,80.2481,169.136,118.898,65.9674,68.9176,59.0392,86.7064,61.5102,153.822,160.763,138.957,142.114,218.769,279.182,314.854,394,224.204,382.982,444.348,227.42,283.37,170.029,176.037,166.742
"Solyc10g086760.2.1",32.0632,35.6266,34.7169,23.1151,27.9147,32.5725,36.6348,37.8427,33.042,38.2595,27.469,8.94711,32.481,35.9709,9.62059,35.5211,38.7276,33.6073,41.1577,33.0236,30.8005,28.1044,30.3771,31.3615,31.3458,34.1714,38.4861,12.5262,50.0383,43.8374,46.305,35.4525,38.7271,8.34457,12.5414,43.1555,13.4055,8.88153,5.33074,23.9069,23.101,18.5542,22.8668,10.7227,24.1866,9.99186,63.1822,53.9898,29.1495
"Solyc10g150145.2.1",58.9221,116.141,142.957,117.982,131.217,55.9901,64.8017,52.1957,73.1707,64.7689,60.7618,88.3115,77.2111,70.2718,73.3742,72.3201,78.5515,95.0841,83.7956,91.9718,78.3271,101.035,73.43,88.2101,124.399,110.012,69.5083,93.5041,204.538,171.304,158.437,225.283,146.246,74.9118,103.035,46.9433,84.1588,74.7649,76.6591,118.512,131.487,132.795,103.518,89.0807,130.225,87.4332,110.283,147.582,138.084
"Solyc10g150146.1.1",78.5635,88.1047,93.485,44.1884,54.8945,64.1364,73.7405,76.0551,67.3993,61.8672,69.5714,36.0859,52.8459,77.5343,48.173,46.2042,96.1738,61.3696,135.626,58.254,66.8826,48.3144,57.6976,66.3923,50.7376,58.5454,80.6651,56.7178,91.3492,64.4102,70.2238,58.3449,80.3369,67.2116,65.1307,67.5617,80.9257,99.7308,133.429,102.439,124.854,65.1851,143.521,130.421,94.5754,122.939,226.108,186.255,65.0387
"Solyc11g005000.2.1",26.1504,39.9545,45.8752,32.6412,30.4304,35.2673,25.1999,30.94,29.76,37.1382,23.4371,28.6624,25.0512,34.3435,49.0674,34.9093,26.1075,33.2456,34.7063,30.6861,29.5604,30.8482,27.3747,30.9765,32.282,32.9993,36.5255,43.5245,57.6795,49.7824,49.7118,36.0625,48.442,65.7186,51.6342,37.3336,81.5535,86.0151,93.1916,52.9545,57.0058,68.4281,74.3932,94.8377,63.1607,117.329,52.1113,64.1332,37.4072
"Solyc11g005050.2.1",739.009,584.41,786.944,592.847,615.32,735.43,744.973,668.661,812.684,831.798,693.778,456.03,596.319,751.427,502.166,653.529,698.206,759.851,747.92,586.587,638.992,630.964,668.228,621.996,655.482,701.809,908.816,415.957,999.189,870.323,859.239,952.164,925.428,380.383,408.189,743.344,502.053,352.886,423.023,563.542,575.075,508.901,450.695,306.979,611.141,613.728,1085.99,1121.46,702.297
"Solyc11g005170.2.1",43.0181,60.5918,73.0442,62.6876,60.8721,41.4886,45.4582,43.5567,42.3638,46.2616,25.8967,43.8721,42.4656,38.8063,46.3073,46.0852,49.2425,39.0796,56.9407,48.7743,46.0441,46.4742,47.477,52.6382,63.5326,69.0801,44.2007,41.444,90.52,103.637,90.8588,96.245,99.3662,57.877,52.3632,43.9786,70.3174,71.5542,75.2082,60.7435,67.273,61.6019,79.3305,83.6256,63.4346,28.9636,90.7755,81.848,67.4249
"Solyc11g005220.2.1",58.4943,60.167,72.7214,68.1913,73.8667,54.8155,58.748,60.1693,58.1895,56.0878,52.0709,63.9328,57.8848,65.0903,80.6889,56.1282,60.0171,58.4047,56.49,68.992,53.8815,53.735,69.8417,66.2843,91.7008,108.01,56.0058,71.4607,130.854,119.475,114.791,96.2129,92.8961,88.3078,70.5581,63.7697,82.5742,93.4278,91.7255,73.4914,95.9579,83.02,82.4184,106.817,87.74,136.97,72.2427,79.0817,60.1227
"Solyc11g005330.2.1",180.641,165.026,167.37,167.492,157.336,128.772,148.647,142.699,159.384,152.172,92.9028,107.31,152.583,166.445,118.361,166.215,158.589,155.485,170.066,133.128,136.14,137.957,148.875,144.118,172.249,177.053,171.999,124.466,282.547,258.743,239.011,227.893,239.666,140.775,122.854,173.228,179.228,172.866,154.149,166.932,173.288,178.008,172.574,169.892,163.598,166.776,219.949,249.759,172.485
"Solyc11g005340.3.1",32.7206,45.472,34.3705,25.7439,31.0291,61.7794,47.2292,53.7237,47.9155,48.5461,37.4013,87.3432,42.2934,43.8317,107.209,42.4847,38.9167,55.8887,39.8307,43.7164,37.1731,34.64,29.2537,27.2774,27.7643,28.2694,42.4395,124.326,20.0444,17.958,11.9323,15.5424,10.8225,61.9129,80.6275,49.9284,71.4306,51.2104,53.6783,82.0118,79.5015,95.2699,73.0125,54.8289,71.0643,56.5925,50.3103,33.5954,48.1719
"Solyc11g005360.2.1",51.5221,65.3498,101.296,94.6854,77.398,84.6053,75.0073,54.9925,84.1297,82.4421,63.6507,126.577,80.7322,78.3054,95.3208,84.3845,87.4977,65.5699,64.1489,82.8024,69.5734,58.3549,63.8184,56.0684,100.467,91.1373,88.2157,100.23,136.369,129.206,128.627,161.615,167.202,156.287,109.733,70.912,171.93,148.612,151.653,110.682,103.66,104.478,151.109,137.573,123.477,277.867,84.135,147.715,97.0686
"Solyc11g005370.2.1",121.682,126.053,172.698,168.006,168.714,97.6929,113.076,116.19,131.825,152.691,137.524,75.5115,134.865,122.706,117.56,141.342,120.124,110.459,144.666,112.023,101.647,119.474,110.644,124.606,158.364,164.723,109.231,123.55,287.1,264.248,248.129,258.523,248.584,130.1,102.177,114.22,169.091,150.48,129.832,129.888,131.41,128.768,143.209,122.452,127.594,229.683,218.786,239.919,135.306
"Solyc11g005450.3.1",63.0471,62.6889,75.7273,91.2784,91.9366,61.1728,62.4055,57.7207,67.934,73.6417,61.2542,69.84,75.9849,70.13,57.0936,72.9767,53.7589,64.2023,51.0963,62.7405,70.0653,70.7423,71.7299,71.3772,87.0363,97.9035,68.4326,63.6207,106.179,116.537,118.26,124.399,128.913,75.3853,67.0774,72.2393,76.438,58.5821,61.7449,60.7979,63.3253,65.1776,64.3753,62.7888,69.0278,57.2259,48.7278,63.2455,82.0976
"Solyc11g005615.1.1",138.574,124.486,179.643,105.704,66.1866,80.2731,85.2918,90.6069,104.362,151.178,39.5171,101.257,157.761,101.915,101.745,93.468,80.865,105.479,101.703,102.163,130.222,103.74,109.726,67.5128,117.977,157.611,88.9299,99.7372,240.066,242.699,236.357,319.8,237.727,126.855,143.618,131.891,148.215,144.785,58.5906,120.954,121.372,156.638,130.293,57.2219,140.229,64.765,194.732,231.884,117.864
"Solyc11g005620.1.1",42.6207,37.7269,72.3318,31.2245,28.0506,31.4351,31.0709,28.6429,35.4191,33.3291,25.1073,43.6649,30.782,37.5053,48.4341,41.7948,34.3375,33.2707,34.5168,36.6098,32.2372,39.0028,34.2642,40.8791,55.6286,52.9893,30.1427,42.684,79.8419,72.8935,65.472,72.2412,79.5453,39.5001,45.6207,35.6224,49.4004,37.7987,29.5308,49.8017,54.5205,62.4205,51.0436,27.2331,50.0292,23.3331,55.3926,66.1655,35.3261
"Solyc11g005630.1.1",3.16121,4.49977,4.85485,11.649,8.11778,2.11061,1.41159,1.43297,3.3377,3.84246,1.83325,5.69836,5.99212,3.92975,5.11046,6.66843,0.834112,3.08082,1.45119,2.2369,2.13114,2.6295,4.95507,5.15862,13.4341,17.2534,2.23929,3.95658,38.2855,43.3877,25.6362,28.3809,53.0644,9.55677,7.52941,3.51685,19.6901,11.8468,16.4322,10.879,4.63816,7.7374,13.1833,40.3962,7.02987,10.0953,3.80008,9.50783,8.16115
"Solyc11g005635.1.1",0,0.414089,12.4596,9.13394,4.57538,5.29868,1.45583,0.911358,0.489864,3.77902,0,20.0514,8.53396,1.31798,16.7154,5.34703,1.64634,3.31829,0.358039,6.8335,3.18914,1.77071,4.71398,5.0331,4.27197,12.6362,3.31488,14.747,24.0472,16.3452,13.6359,5.49187,11.7873,19.7171,12.5527,8.08801,34.2727,52.8585,40.3099,19.0763,6.83651,16.1522,23.9929,22.0714,22.9135,3.28321,4.18295,1.03661,5.43183
"Solyc11g005670.2.1",30.0924,39.7888,44.5528,50.105,56.0242,28.4229,28.9661,27.4413,32.073,31.3993,24.2316,64.2585,28.5475,31.608,61.6698,28.4356,31.0752,32.672,35.524,33.3374,28.5328,32.2953,30.5972,31.6004,39.1369,47.7566,36.0554,51.3337,69.4529,62.8879,66.4442,61.5117,64.9676,89.2977,58.3323,36.1425,113.058,115.948,137.931,92.286,92.1654,70.3016,125.632,201.59,64.3453,55.744,42.8834,45.1277,50.0269
"Solyc11g005680.2.1",248.24,331.481,323.801,199.028,165.555,252.521,265.348,243.183,232.192,219.892,239.493,155.719,199.034,218.07,171.113,207.939,288.735,191.233,357.085,193.9,236.306,179.216,168.954,190.781,168.331,171.379,245.544,157.159,291.134,275.701,253.927,235.572,264.61,259.797,207.844,257.846,280.255,368.971,354.277,283.247,368.114,265.057,386.181,418.715,276.283,378.221,551.68,551.573,262.867
"Solyc11g005880.2.1",223.032,187.253,215.235,154.712,152.392,145.259,175.773,173.371,172.572,180.572,138.243,107.884,142.641,164.899,175.128,182.308,155.013,142.707,178.419,149.739,131.244,113.417,143.421,131.817,152.775,150.668,168.444,139.661,229.031,211.291,168.482,94.9764,193.28,181.341,211.727,143.903,200.948,212.814,136.797,205.1,215.296,237.619,198.878,187.822,185.425,160.526,249.469,258.947,163.522
"Solyc11g006020.2.1",332.107,379.064,337.298,322.831,313.678,350.461,335.657,295.048,334.039,361.523,276.26,474.378,309.774,267.843,489.874,292.897,232.226,317.895,223.551,294.471,230.368,239.885,263.641,256.186,254.724,264.259,323.041,458.334,118.367,145.326,158.522,181.908,171.778,367.321,401.855,308.053,204.288,214.218,271.21,347.895,301.988,259.903,268.156,254.127,334.703,242.482,208.396,257.178,387.376
"Solyc11g006060.3.1",117.433,191.506,198.757,94.406,91.2432,158.49,159.405,157.915,156.042,158.465,110.147,245.568,118.569,128.011,213.787,143.742,170.316,136.093,211.582,125.878,152.604,103.615,123.678,134.531,95.2402,102.799,110.36,194.121,106.293,101.708,103.758,155.846,139.344,285.226,247.463,121.057,219.712,225.964,218.836,257.574,215.128,197.596,212.374,173.236,245.316,60.3068,246.96,233.54,145.159
"Solyc11g006070.3.1",73.752,65.0702,78.715,39.1501,31.0028,62.5229,73.297,46.2723,84.8977,74.7121,78.4694,65.2169,53.5998,70.2824,87.2054,59.9668,50.9008,64.1378,76.6754,51.6201,48.2826,56.6295,72.538,75.5056,65.7365,72.236,68.6387,79.7746,153.916,136.98,128.884,83.4957,129.325,100.955,110.08,82.8441,199.849,161.069,145.43,114.982,100.19,122.667,132.507,137.135,112.391,209.847,127.086,132.02,54.6957
"Solyc11g006250.2.1",30.5245,58.1718,51.9648,18.417,21.3911,41.6596,45.6074,58.0178,27.2229,24.3585,25.437,12.5492,19.5519,35.5722,7.40566,15.7554,127.473,29.9991,126.525,47.1489,73.7781,36.7339,32.5318,28.2185,23.8119,17.4354,30.7488,12.8906,8.71976,10.6282,15.7063,39.4499,11.698,4.57663,9.82018,35.8551,3.09369,5.63315,4.97921,48.5971,53.3875,32.5365,52.4455,24.4026,42.3,20.0894,162.918,94.7514,22.0817
"Solyc11g006360.1.1",25.522,59.7955,54.3201,44.6144,57.6992,18.9168,31.8052,12.1404,23.7532,26.7816,28.2748,58.4081,25.3351,27.8574,27.3566,29.3683,17.5451,34.6053,17.3611,24.9137,26.3397,23.1164,28.6769,28.9048,34.7139,46.0966,20.6072,40.4122,61.2823,48.2983,50.8611,26.9224,38.9416,48.7598,44.8703,24.9005,36.5244,42.6509,50.8717,56.6326,46.7498,51.0849,38.3538,43.1229,51.5181,42.8618,34.424,41.1507,47.2745
"Solyc11g006460.3.1",163.893,234.432,249.512,359.424,368.235,148.425,148.498,128.786,139.303,144.543,110.418,146.997,183.179,161.829,150.853,141.473,210.182,165.484,168.086,198.786,171.424,207.291,213.614,182.422,313.329,303.433,155.325,144.791,352.635,364.506,388.337,525.665,396.087,183.989,158.167,150.95,179.849,253.283,306.581,263.989,340.76,205.445,349.727,413.014,229.085,233.691,203.259,255.205,261.261
"Solyc11g006505.2.1",15.8413,18.7475,27.4862,18.5358,7.9772,13.9029,14.7925,15.59,14.6174,16.5259,14.2634,32.3234,12.0217,10.5101,31.3274,8.35858,16.8342,11.9503,22.2886,14.8954,20.0991,9.45153,13.8441,9.78225,12.2712,15.0024,10.3747,33.464,10.8925,21.5327,16.7463,19.213,15.4034,62.4245,41.0358,22.1925,67.6479,99.8427,89.867,7.536,33.2671,33.2397,54.0948,84.7589,23.0019,78.8265,14.1078,28.2656,26.199
"Solyc11g006550.3.1",27.6929,39.2845,54.4285,45.1124,47.1309,27.206,27.1134,23.6781,36.5435,34.0239,24.6619,71.3866,33.3681,30.1968,86.5496,43.253,19.0153,31.5098,24.6095,30.3829,24.5291,40.1747,31.326,34.0077,54.433,62.16,31.3231,69.0957,88.5387,94.2852,76.4446,56.961,87.6659,76.366,79.2732,34.7683,89.8581,82.2051,74.7315,58.3251,47.0723,71.0902,61.3317,57.9118,61.8752,74.9978,35.3412,52.2113,51.839
"Solyc11g006590.2.1",43.8835,53.4326,49.6087,60.0706,57.9531,37.8481,31.8472,43.3907,48.7059,47.0435,32.9716,59.5247,44.6189,40.3534,57.9802,50.136,29.5185,47.2966,38.7339,47.6521,44.5273,48.4259,51.5948,45.4876,54.4883,70.5181,41.4683,66.6863,55.5601,51.9862,47.4088,57.9893,48.509,61.6834,67.0982,54.2014,48.712,41.5852,33.3646,53.0612,59.6639,63.4211,51.3537,40.232,58.625,42.8383,25.9167,37.6202,59.8949
"Solyc11g006660.4.1",19.2763,23.2957,26.9731,16.581,18.1003,13.8429,17.6986,21.0351,17.7432,18.9883,15.3005,26.9907,18.9472,22.0747,34.2746,22.0616,20.2367,20.1293,27.3993,18.7645,17.2348,14.2601,18.4972,18.9198,22.9479,20.8246,18.7765,30.7661,46.4913,40.4613,30.7798,26.2405,31.2851,45.757,31.8833,17.1755,52.5707,65.5843,63.9284,38.9582,42.9389,44.4103,46.733,62.1249,42.703,43.7306,35.7462,41.1417,24.628
"Solyc11g006675.1.1",1.78944,0.974636,0.296223,1.59248,1.19656,17.0443,8.5664,23.9531,3.07463,1.18595,65.4876,0,3.50713,1.03404,4.68366,5.16317,14.5311,0.371916,0,1.69305,13.1359,2.08385,1.8492,4.82629,1.11721,1.14391,0,2.89248,0.410142,3.1088,2.41572,6.89395,8.13816,30.9385,4.1035,1.41012,30.5087,60.4289,84.8899,4.81068,0.446972,5.31423,2.6692,24.3255,3.50773,70.4075,3.28179,0,0
"Solyc11g006690.1.1",148.759,174.611,179.976,107.469,89.8294,157.441,139.321,136.693,143.851,138.209,164.717,117.468,111.114,123.178,107.372,115.583,156.252,133.811,190.248,103.456,118.828,101.869,106.292,114.902,111.518,120.75,148.442,109.545,215.81,195.864,165.876,156.758,178.25,145.586,143.671,139.477,179.378,190.238,208.565,214.495,198.813,177.217,234.364,207.974,170.651,231.779,337.608,310.304,134.069
"Solyc11g006750.1.1",1.7865,5.8382,19.9622,10.1353,22.6972,10.5833,3.84854,3.74767,2.30218,3.55201,4.90349,4.71171,1.43238,10.3234,22.4446,1.933,8.22077,6.68347,4.6273,0,4.21532,1.56032,2.76924,3.28524,10.8749,5.71015,5.84201,9.90076,3.68521,11.0569,3.10081,10.3239,10.5253,54.6474,19.0499,3.16756,37.1698,78.9606,79.765,13.6078,41.5001,31.8329,32.0585,118.546,21.6684,82.9356,18.5662,8.52545,13.8275
